city,state_id,state_name
Whitehall,MT,Montana
St. Paul,VA,Virginia
Center Hill,FL,Florida
Baudette,MN,Minnesota
Newell,WV,West Virginia
Smithfield,PA,Pennsylvania
Grapeview,WA,Washington
Kraemer,LA,Louisiana
Hydro,OK,Oklahoma
Brookdale,CA,California
Mexico,IN,Indiana
Hebron,MD,Maryland
Hector,MN,Minnesota
Lumber City,GA,Georgia
Fruitland,IA,Iowa
Washburn,IL,Illinois
Stevensville,MI,Michigan
Astoria,IL,Illinois
Swisher,IA,Iowa
Delta Junction,AK,Alaska
Beggs,OK,Oklahoma
Marion,PA,Pennsylvania
Silver Springs Shores East,FL,Florida
Bethany,WV,West Virginia
Neola,IA,Iowa
Leetsdale,PA,Pennsylvania
Elbow Lake,MN,Minnesota
McAdenville,NC,North Carolina
Van Buren,MO,Missouri
Sparkill,NY,New York
Rougemont,NC,North Carolina
Necedah,WI,Wisconsin
Batesville,TX,Texas
Alvord,TX,Texas
Woodville,MS,Mississippi
Southwest Sandhill,TX,Texas
Roscommon,MI,Michigan
Tesuque,NM,New Mexico
Chevy Chase View,MD,Maryland
Dauphin,PA,Pennsylvania
Hanover,OH,Ohio
Geraldine,AL,Alabama
Vaiden,MS,Mississippi
Paint,PA,Pennsylvania
Castlewood,VA,Virginia
Bally,PA,Pennsylvania
Springdale,NC,North Carolina
Mancos,CO,Colorado
Norman Park,GA,Georgia
Clay,CA,California
New Cumberland,WV,West Virginia
Pomeroy,PA,Pennsylvania
Republic,WA,Washington
Lynn,IN,Indiana
Colchester,IL,Illinois
Rice,TX,Texas
Iyanbito,NM,New Mexico
Rutherford College,NC,North Carolina
Sulphur Springs,AR,Arkansas
Thorntown,IN,Indiana
Woodway,WA,Washington
Lemmon,SD,South Dakota
Concord,VA,Virginia
Elgin,MN,Minnesota
Summitville,IN,Indiana
Utica,NE,Nebraska
Friend,NE,Nebraska
Goodwater,AL,Alabama
Windsor,IL,Illinois
Whitney Point,NY,New York
Leavittsburg,OH,Ohio
Mahinahina,HI,Hawaii
Westwood,CA,California
Mount Tabor,NJ,New Jersey
Bryn Athyn,PA,Pennsylvania
Cottage City,MD,Maryland
Fowler,CO,Colorado
El Paraiso,PR,Puerto Rico
Cornish,ME,Maine
Mountain View,WY,Wyoming
Laurel Park,VA,Virginia
Fanning Springs,FL,Florida
Skyline,AL,Alabama
London,AR,Arkansas
Andrews,IN,Indiana
North Randall,OH,Ohio
Gales Ferry,CT,Connecticut
El Duende,NM,New Mexico
Saybrook-on-the-Lake,OH,Ohio
White Sulphur Springs,MT,Montana
Maria Stein,OH,Ohio
Penryn,CA,California
Palmona Park,FL,Florida
Gallant,AL,Alabama
Shafer,MN,Minnesota
Morse,LA,Louisiana
Pioche,NV,Nevada
Cattaraugus,NY,New York
Parker,SD,South Dakota
Mahnomen,MN,Minnesota
Sand Ridge,NY,New York
Hawley,PA,Pennsylvania
Farmersville,PA,Pennsylvania
Marion,WI,Wisconsin
Point Lookout,NY,New York
Tilden,NE,Nebraska
Elwood,KS,Kansas
Clymer,PA,Pennsylvania
Heritage Creek,KY,Kentucky
Castalia,OH,Ohio
Hilbert,WI,Wisconsin
Britton,SD,South Dakota
Spring City,UT,Utah
Boley,OK,Oklahoma
Boston,GA,Georgia
Buchanan,VA,Virginia
Sardis,GA,Georgia
Ames Lake,WA,Washington
King Cove,AK,Alaska
Johnsonville,SC,South Carolina
Eclectic,AL,Alabama
Mill Neck,NY,New York
Rosebud,TX,Texas
Forest Home,NY,New York
Beale AFB,CA,California
Poquott,NY,New York
Morocco,IN,Indiana
Sweetser,IN,Indiana
Camanche North Shore,CA,California
Northfield,KY,Kentucky
Highland,KS,Kansas
Princeton,WI,Wisconsin
Lake St. Croix Beach,MN,Minnesota
Altamont,KS,Kansas
Afton,IA,Iowa
Crosby,ND,North Dakota
Yoncalla,OR,Oregon
Georgetown,CO,Colorado
Frankfort,MI,Michigan
Dane,WI,Wisconsin
Harkers Island,NC,North Carolina
Barbee,IN,Indiana
Lake Waynoka,OH,Ohio
Diaz,AR,Arkansas
Belwood,NC,North Carolina
Athens,MI,Michigan
Douglas City,CA,California
Jamaica Beach,TX,Texas
Griggstown,NJ,New Jersey
New Waverly,TX,Texas
Franklin Grove,IL,Illinois
Bowling Green,MD,Maryland
North Lima,OH,Ohio
Lowellville,OH,Ohio
Sundance,WY,Wyoming
Albany,WI,Wisconsin
English,IN,Indiana
Frederic,WI,Wisconsin
New London,MO,Missouri
Alto,TX,Texas
Faxon,PA,Pennsylvania
Calumet,PA,Pennsylvania
Granger,TX,Texas
Blue Mountain,MS,Mississippi
Ivyland,PA,Pennsylvania
Russell Gardens,NY,New York
Marvell,AR,Arkansas
Pigeon,MI,Michigan
Hilshire Village,TX,Texas
Dayton,IN,Indiana
Moodys,OK,Oklahoma
Trafalgar,IN,Indiana
Rancho Alegre,TX,Texas
Mounds,OK,Oklahoma
Bennet,NE,Nebraska
Dale,PA,Pennsylvania
Stiles,PA,Pennsylvania
Millington,MI,Michigan
Friendsville,TN,Tennessee
West Middlesex,PA,Pennsylvania
Browns Point,WA,Washington
Lakeport,TX,Texas
Bay Head,NJ,New Jersey
Von Ormy,TX,Texas
Yoe,PA,Pennsylvania
Pickens,MS,Mississippi
Hettinger,ND,North Dakota
Sodus Point,NY,New York
Faith,NC,North Carolina
Papaikou,HI,Hawaii
Greensburg,LA,Louisiana
Chilton,TX,Texas
Hays,MT,Montana
Twisp,WA,Washington
New Market,AL,Alabama
Ridgeway,VA,Virginia
Cookson,OK,Oklahoma
Anton,TX,Texas
Hazelton,ID,Idaho
Clarkton,MO,Missouri
Hustisford,WI,Wisconsin
Mathews,VA,Virginia
Oil City,LA,Louisiana
Lovington,IL,Illinois
Dibble,OK,Oklahoma
Ridgway,CO,Colorado
Cripple Creek,CO,Colorado
Rupert,WV,West Virginia
Neffs,OH,Ohio
Lindsay,TX,Texas
Clermont,GA,Georgia
Elliston,VA,Virginia
Elk Mound,WI,Wisconsin
Swede Heaven,WA,Washington
Luckey,OH,Ohio
Keuka Park,NY,New York
Lakeside City,TX,Texas
West Brownsville,PA,Pennsylvania
Harleigh,PA,Pennsylvania
Nashwauk,MN,Minnesota
Tye,TX,Texas
Waynesburg,OH,Ohio
Harbor Springs,MI,Michigan
Tenaha,TX,Texas
Riverside,IA,Iowa
Mount Gilead,NC,North Carolina
Marueño,PR,Puerto Rico
Johnstonville,CA,California
La Pryor,TX,Texas
Apple Creek,OH,Ohio
Sperry,OK,Oklahoma
Gholson,TX,Texas
Greenville,GA,Georgia
East Bangor,PA,Pennsylvania
Coosada,AL,Alabama
Hamburg,IA,Iowa
Waukomis,OK,Oklahoma
Columbus,NC,North Carolina
Seabrook,SC,South Carolina
Gainesboro,TN,Tennessee
Hopedale,OH,Ohio
Kellyville,OK,Oklahoma
Six Mile,SC,South Carolina
North Edwards,CA,California
Jeffersonville,OH,Ohio
Wolcott,IN,Indiana
Geneva-on-the-Lake,OH,Ohio
Poipu,HI,Hawaii
Parcelas Viejas Borinquen,PR,Puerto Rico
Gerber,CA,California
Vernon Valley,NJ,New Jersey
Church Hill,MD,Maryland
South Lebanon,OR,Oregon
Tioga,TX,Texas
Lewisburg,KY,Kentucky
Oglethorpe,GA,Georgia
Friars Point,MS,Mississippi
Wallace,ID,Idaho
Rossville,KS,Kansas
Morristown,IN,Indiana
Jolivue,VA,Virginia
Deville,LA,Louisiana
Hotchkiss,CO,Colorado
Somis,CA,California
Cairo,NE,Nebraska
Broxton,GA,Georgia
Tyrone,OK,Oklahoma
Gilcrest,CO,Colorado
Lawtey,FL,Florida
Gayle Mill,SC,South Carolina
Inglenook,CT,Connecticut
Churchill,MT,Montana
Alamo,NM,New Mexico
Neah Bay,WA,Washington
Burnside,KY,Kentucky
Renovo,PA,Pennsylvania
Macon,IL,Illinois
Hebron,PA,Pennsylvania
Waldo,FL,Florida
Schoeneck,PA,Pennsylvania
Quinhagak,AK,Alaska
St. Leon,IN,Indiana
Avonmore,PA,Pennsylvania
University of California-Merced,CA,California
Clay,KY,Kentucky
Metcalfe,MS,Mississippi
Solomon,KS,Kansas
Wayne,OH,Ohio
Sturgeon,MO,Missouri
Rimersburg,PA,Pennsylvania
Forest View,IL,Illinois
Saylorsburg,PA,Pennsylvania
Ellport,PA,Pennsylvania
Haliimaile,HI,Hawaii
Langley,WA,Washington
Percy,IL,Illinois
Newhall,IA,Iowa
Hildale,UT,Utah
Blue Rapids,KS,Kansas
Oreana,IL,Illinois
Enchanted Hills,IN,Indiana
Wallenpaupack Lake Estates,PA,Pennsylvania
Shady Point,OK,Oklahoma
Geronimo,TX,Texas
Underwood,IN,Indiana
Rhodhiss,NC,North Carolina
Lambert,MS,Mississippi
Wye,MT,Montana
Chisholm,ME,Maine
Riverside,ID,Idaho
Blue Ridge,AZ,Arizona
Pamplico,SC,South Carolina
West Point,KY,Kentucky
Ransom Canyon,TX,Texas
Craig,AK,Alaska
Occoquan,VA,Virginia
East Brady,PA,Pennsylvania
Funny River,AK,Alaska
Galva,KS,Kansas
Helena Flats,MT,Montana
Paisley,FL,Florida
Squirrel Mountain Valley,CA,California
Mountainair,NM,New Mexico
Babson Park,FL,Florida
Alcorn State University,MS,Mississippi
Treynor,IA,Iowa
Stem,NC,North Carolina
Tahoma,CA,California
Osceola,MO,Missouri
Lonaconing,MD,Maryland
Union Hall,VA,Virginia
Villisca,IA,Iowa
Newport,OH,Ohio
Hart,TX,Texas
Hillsdale,MO,Missouri
Livingston Wheeler,NM,New Mexico
Weleetka,OK,Oklahoma
Dawson,TX,Texas
Lakewood Park,TN,Tennessee
Bonnie Brae,IL,Illinois
Greene,RI,Rhode Island
Spring Glen,UT,Utah
Chester Gap,VA,Virginia
Rankin,TX,Texas
Garrett,TX,Texas
Foster Brook,PA,Pennsylvania
Rutledge,GA,Georgia
Dexter,OR,Oregon
Greenup,KY,Kentucky
White Haven,PA,Pennsylvania
Bogata,TX,Texas
Brilliant,OH,Ohio
Tatamy,PA,Pennsylvania
Royalton,IL,Illinois
Orange Grove,TX,Texas
Atkinson,IL,Illinois
Plains,TX,Texas
Hewlett Harbor,NY,New York
Crowley Lake,CA,California
Young Harris,GA,Georgia
Anacoco,LA,Louisiana
Obion,TN,Tennessee
Hideout,UT,Utah
Rincón,PR,Puerto Rico
Andalusia,IL,Illinois
Bannockburn,IL,Illinois
Apache,OK,Oklahoma
Collinsburg,PA,Pennsylvania
Lasara,TX,Texas
Wildwood,TN,Tennessee
Bethany Beach,DE,Delaware
Pueblito del Río,PR,Puerto Rico
McGaheysville,VA,Virginia
Auburn,NJ,New Jersey
Chatmoss,VA,Virginia
Moenkopi,AZ,Arizona
Lamont,MI,Michigan
Winfield,IA,Iowa
Keys,OK,Oklahoma
Montgomery,IN,Indiana
Algodones,NM,New Mexico
Minier,IL,Illinois
Womens Bay,AK,Alaska
Dasher,GA,Georgia
Janesville,IA,Iowa
Knox,PA,Pennsylvania
Lincoln Center,KS,Kansas
Silver Ridge,NJ,New Jersey
Tunica,MS,Mississippi
Solana,FL,Florida
Jamestown,IN,Indiana
Akron,IN,Indiana
Leroy,AL,Alabama
Beach Haven,NJ,New Jersey
Racine,OH,Ohio
Chokoloskee,FL,Florida
Occidental,CA,California
Waelder,TX,Texas
Millers Falls,MA,Massachusetts
Homer,IL,Illinois
Fordoche,LA,Louisiana
Ivey,GA,Georgia
Arenas Valley,NM,New Mexico
Hydesville,CA,California
Lyles,TN,Tennessee
Mariposa,CA,California
Fort Loudon,PA,Pennsylvania
Dunbar,SC,South Carolina
Chocowinity,NC,North Carolina
Garden Plain,KS,Kansas
Daisetta,TX,Texas
Goodwell,OK,Oklahoma
Deckerville,MI,Michigan
Lake Bosworth,WA,Washington
Lucama,NC,North Carolina
Las Quintas Fronterizas,TX,Texas
Amador Pines,CA,California
Bear Rocks,PA,Pennsylvania
Puget Island,WA,Washington
Wells,NV,Nevada
Aspermont,TX,Texas
Gosport,IN,Indiana
New Franklin,MO,Missouri
Orlinda,TN,Tennessee
Thatcher,UT,Utah
Pelion,SC,South Carolina
McConnellsburg,PA,Pennsylvania
Harvard,NE,Nebraska
Griswold,IA,Iowa
Shelter Island Heights,NY,New York
Aurora,OR,Oregon
Suffield,OH,Ohio
Knippa,TX,Texas
Slaughter,LA,Louisiana
Maury,NC,North Carolina
Algonquin,MD,Maryland
Bird Island,MN,Minnesota
Drain,OR,Oregon
Hato Viejo,PR,Puerto Rico
Island City,OR,Oregon
Mexico Beach,FL,Florida
Sudan,TX,Texas
New Vienna,OH,Ohio
Pisgah,AL,Alabama
Stronghurst,IL,Illinois
Lansing,IA,Iowa
Woodville,AL,Alabama
Monongah,WV,West Virginia
Thompson,ND,North Dakota
Stoneville,NC,North Carolina
New Philadelphia,PA,Pennsylvania
Emory,VA,Virginia
Cypress Landing,NC,North Carolina
Charenton,LA,Louisiana
Lake Roesiger,WA,Washington
Sloan,IA,Iowa
Hastings,PA,Pennsylvania
Hughes,AR,Arkansas
Osino,NV,Nevada
Brownsville,KY,Kentucky
Herald,CA,California
Velva,ND,North Dakota
Van Vleck,TX,Texas
South Ashburnham,MA,Massachusetts
Port Byron,NY,New York
Dixon,NM,New Mexico
Deans,NJ,New Jersey
Sand Point,AK,Alaska
Clear Lake,WI,Wisconsin
Hyde,PA,Pennsylvania
Joseph,OR,Oregon
Scanlon,MN,Minnesota
Autaugaville,AL,Alabama
Wenona,IL,Illinois
Tyndall,SD,South Dakota
Far Hills,NJ,New Jersey
Plum Creek,VA,Virginia
Tombstone,AZ,Arizona
McBee,SC,South Carolina
Riverdale,VA,Virginia
Florence,MT,Montana
Chebanse,IL,Illinois
Central City,PA,Pennsylvania
Campbellsburg,KY,Kentucky
Caddo,OK,Oklahoma
Dunnigan,CA,California
Okeene,OK,Oklahoma
Holgate,OH,Ohio
Burgin,KY,Kentucky
Rafael Hernández,PR,Puerto Rico
Boling,TX,Texas
Talkeetna,AK,Alaska
Colony Park,PA,Pennsylvania
Carrollton,AL,Alabama
Maywood Park,OR,Oregon
Cochranton,PA,Pennsylvania
Hawesville,KY,Kentucky
Greenwood,WI,Wisconsin
Woodbine,GA,Georgia
Ray City,GA,Georgia
Milmay,NJ,New Jersey
Beckemeyer,IL,Illinois
Los Héroes Comunidad,PR,Puerto Rico
Claverack-Red Mills,NY,New York
Catahoula,LA,Louisiana
Fort Totten,ND,North Dakota
Dexter,GA,Georgia
Tyler,MN,Minnesota
Arkport,NY,New York
Olcott,NY,New York
Flint Hill,MO,Missouri
Shell Ridge,CA,California
Town Creek,AL,Alabama
Franklin Springs,GA,Georgia
Thornport,OH,Ohio
Dooms,VA,Virginia
Highlandville,MO,Missouri
Blue Ridge Summit,PA,Pennsylvania
San Felipe,TX,Texas
Mi Ranchito Estate,TX,Texas
Danvers,IL,Illinois
Panaca,NV,Nevada
Entiat,WA,Washington
Teviston,CA,California
Delft Colony,CA,California
Somers,MT,Montana
Falls Creek,PA,Pennsylvania
Goshen,KY,Kentucky
Ellerslie,GA,Georgia
Roosevelt,NJ,New Jersey
Falcon Lake Estates,TX,Texas
Mammoth Spring,AR,Arkansas
Bidwell,OH,Ohio
Sand Springs,TX,Texas
La Puebla,NM,New Mexico
Baxter,IA,Iowa
Loami,IL,Illinois
Winthrop,IA,Iowa
Vega,TX,Texas
Fort Gaines,GA,Georgia
Wyanet,IL,Illinois
Carrizozo,NM,New Mexico
Laverne,OK,Oklahoma
Garden Grove,FL,Florida
Sherburn,MN,Minnesota
Morningside,MD,Maryland
Randolph,NE,Nebraska
Lemont Furnace,PA,Pennsylvania
Grand Coulee,WA,Washington
Stratford,CA,California
Viola,IL,Illinois
Harriston,VA,Virginia
Grand Rapids,OH,Ohio
Penn,PA,Pennsylvania
Mountainhome,PA,Pennsylvania
Marianne,PA,Pennsylvania
Farwell,MI,Michigan
Piney Point,MD,Maryland
Penryn,PA,Pennsylvania
Seven Mile,AZ,Arizona
Cannonsburg,KY,Kentucky
Milford,TX,Texas
Mount Hope,WV,West Virginia
Talmage,CA,California
Cayuco,PR,Puerto Rico
Audubon Park,NJ,New Jersey
Shandon,CA,California
Highfield-Cascade,MD,Maryland
Lakes of the North,MI,Michigan
Baldwin,MI,Michigan
St. Anne,IL,Illinois
Terre Hill,PA,Pennsylvania
Iva,SC,South Carolina
Lesage,WV,West Virginia
Wagener,SC,South Carolina
Enderlin,ND,North Dakota
Allentown,FL,Florida
La Monte,MO,Missouri
Tornado,WV,West Virginia
Glandorf,OH,Ohio
Somerset,MD,Maryland
Americus,KS,Kansas
Big River,CA,California
Mooreland,OK,Oklahoma
Buhl,MN,Minnesota
Buckhead Ridge,FL,Florida
Atkins,VA,Virginia
Lakeview,MI,Michigan
Wilson,AR,Arkansas
Clayton,IN,Indiana
Victoria,KS,Kansas
East Gull Lake,MN,Minnesota
Shirley,IN,Indiana
Spiceland,IN,Indiana
Cinnamon Lake,OH,Ohio
Calvert Beach,MD,Maryland
New Preston,CT,Connecticut
Chevy Chase Section Three,MD,Maryland
Bouse,AZ,Arizona
Dubach,LA,Louisiana
Little Round Lake,WI,Wisconsin
Hopland,CA,California
Dexter,NM,New Mexico
White Hall,WV,West Virginia
Hazel Green,WI,Wisconsin
Marion,TX,Texas
Bray,OK,Oklahoma
Maben,MS,Mississippi
Assumption,IL,Illinois
Avery,TX,Texas
Eden Valley,MN,Minnesota
Mission,OR,Oregon
Silverdale,PA,Pennsylvania
Rutledge,PA,Pennsylvania
McLouth,KS,Kansas
Cobden,IL,Illinois
Thomasboro,IL,Illinois
New Knoxville,OH,Ohio
Fostoria,MI,Michigan
Wainaku,HI,Hawaii
Moravian Falls,NC,North Carolina
Farmersville,OH,Ohio
Tallaboa,PR,Puerto Rico
Five Points,FL,Florida
China,TX,Texas
Park City,MT,Montana
Sully,IA,Iowa
Chetopa,KS,Kansas
Speers,PA,Pennsylvania
Adams Center,NY,New York
Raymond,IL,Illinois
Kittredge,CO,Colorado
Lake Waukomis,MO,Missouri
Culebra,PR,Puerto Rico
Lynnville,IN,Indiana
Porcupine,SD,South Dakota
Lawton,IA,Iowa
Raleigh,MS,Mississippi
Old Field,NY,New York
Folly Beach,SC,South Carolina
New Richland,MN,Minnesota
Los Olivos,CA,California
Trappe,MD,Maryland
Crawford,GA,Georgia
Alamo,NV,Nevada
Barnsdall,OK,Oklahoma
St. Ignatius,MT,Montana
Maurertown,VA,Virginia
Forrest,IL,Illinois
Pinon,AZ,Arizona
Bass Lake,IN,Indiana
Medley,FL,Florida
Dieterich,IL,Illinois
Harmony,MN,Minnesota
Olinda,HI,Hawaii
Pierce,CO,Colorado
Camargo,KY,Kentucky
Florence,TX,Texas
Colfax,IL,Illinois
Washington,KS,Kansas
Springville,VA,Virginia
Point,TX,Texas
McCammon,ID,Idaho
Arlington Heights,OH,Ohio
Copperton,UT,Utah
Wheatland,MT,Montana
Kittery Point,ME,Maine
Pray,MT,Montana
Kenmare,ND,North Dakota
Athens,WI,Wisconsin
Blairs,VA,Virginia
Hanson,KY,Kentucky
Río Cañas Abajo,PR,Puerto Rico
Amherst,TX,Texas
Mammoth,AZ,Arizona
Marshallville,GA,Georgia
Prices Fork,VA,Virginia
Lazy Acres,CO,Colorado
Genoa,NV,Nevada
El Macero,CA,California
Elkhorn City,KY,Kentucky
Bloomfield,KY,Kentucky
Tome,NM,New Mexico
South Canal,OH,Ohio
Owyhee,NV,Nevada
Grandview,OK,Oklahoma
Mount Royal,NJ,New Jersey
Los Indios,TX,Texas
Ehrenberg,AZ,Arizona
Coleman,MI,Michigan
Silverado Resort,CA,California
Bigfoot,TX,Texas
Drayton,SC,South Carolina
Rushville,NE,Nebraska
Little Rock,MN,Minnesota
Bunnlevel,NC,North Carolina
Castle Hill,CA,California
Powder Horn,WY,Wyoming
Fuig,PR,Puerto Rico
Graettinger,IA,Iowa
Clint,TX,Texas
Mi-Wuk Village,CA,California
Fredonia,AZ,Arizona
Clarksville City,TX,Texas
Lyons,MI,Michigan
Marble Cliff,OH,Ohio
Attica,MI,Michigan
White Plains,KY,Kentucky
Wilhoit,AZ,Arizona
Route 7 Gateway,CT,Connecticut
Plainfield,WI,Wisconsin
Bunkerville,NV,Nevada
Renova,MS,Mississippi
Spearville,KS,Kansas
Altus,AR,Arkansas
Eden,MD,Maryland
Ouray,CO,Colorado
Maysville,MO,Missouri
Tidmore Bend,AL,Alabama
Caldwell,KS,Kansas
Daniel,UT,Utah
Lawrence,MI,Michigan
Bolivar,OH,Ohio
Santa Ana Pueblo,NM,New Mexico
Rosendale,WI,Wisconsin
Carson City,MI,Michigan
Tres Pinos,CA,California
Aspen Park,CO,Colorado
Coker,AL,Alabama
North Bend,OH,Ohio
Berry Creek,CA,California
Pembroke,VA,Virginia
Sultana,CA,California
Lincoln,MT,Montana
Hilltop,MN,Minnesota
Preston,IA,Iowa
Harlem,MT,Montana
Norvelt,PA,Pennsylvania
Rockwell,IA,Iowa
Cotter,AR,Arkansas
Grant City,MO,Missouri
Luxora,AR,Arkansas
Strawberry,AZ,Arizona
Rowland,NC,North Carolina
Cut and Shoot,TX,Texas
South Pekin,IL,Illinois
Rouse,CA,California
Lawrence,PA,Pennsylvania
Genoa,AR,Arkansas
Rocksprings,TX,Texas
Elmo,TX,Texas
Rolling Hills,KY,Kentucky
Puxico,MO,Missouri
Frederica,DE,Delaware
Douglas,AL,Alabama
Porter Heights,TX,Texas
Kidron,OH,Ohio
Green Lake,WI,Wisconsin
Elsie,MI,Michigan
La Conner,WA,Washington
Millville,PA,Pennsylvania
Indian Lake,MO,Missouri
Eagle,NE,Nebraska
Bellerose,NY,New York
Rock Springs,NM,New Mexico
Earth,TX,Texas
North Branch,MI,Michigan
Toa Baja,PR,Puerto Rico
Parcelas La Milagrosa,PR,Puerto Rico
Botkins,OH,Ohio
Harlowton,MT,Montana
Empire,LA,Louisiana
Roland,AR,Arkansas
Iron Ridge,WI,Wisconsin
Maypearl,TX,Texas
Rio,WI,Wisconsin
Layton,NJ,New Jersey
Doyle,CA,California
Martin,SD,South Dakota
Lincoln,PA,Pennsylvania
Glen Ellen,CA,California
Embreeville,TN,Tennessee
Mantorville,MN,Minnesota
Ellendale,ND,North Dakota
Piedmont,WV,West Virginia
Lawtell,LA,Louisiana
Holden Beach,NC,North Carolina
Tabor,IA,Iowa
Palouse,WA,Washington
White Lake,NC,North Carolina
Loyalton,CA,California
Calvert,TX,Texas
East Sparta,OH,Ohio
Ruby,NY,New York
Bow Mar,CO,Colorado
Garland,NC,North Carolina
Painted Hills,IN,Indiana
Volcano Golf Course,HI,Hawaii
Keystone,CO,Colorado
Wakefield,KS,Kansas
Boonville,CA,California
Buffalo,IA,Iowa
Ship Bottom,NJ,New Jersey
Greenleaf,ID,Idaho
Lake Koshkonong,WI,Wisconsin
Lilbourn,MO,Missouri
Forkland,AL,Alabama
Lake Quivira,KS,Kansas
Sprague,WV,West Virginia
Elloree,SC,South Carolina
Oppelo,AR,Arkansas
Larchwood,IA,Iowa
Martin's Additions,MD,Maryland
Masaryktown,FL,Florida
St. Mary's,AK,Alaska
Woods Hole,MA,Massachusetts
Rochelle,GA,Georgia
Telford,TN,Tennessee
Chumuckla,FL,Florida
North Hills,WV,West Virginia
Watkins,CO,Colorado
Sedan,KS,Kansas
Mountain City,GA,Georgia
New Salem,PA,Pennsylvania
Groveton,TX,Texas
Laurie,MO,Missouri
La France,SC,South Carolina
Goodland,IN,Indiana
Lavalette,WV,West Virginia
Redstone Arsenal,AL,Alabama
Walnut,IA,Iowa
De Smet,SD,South Dakota
Powell,AL,Alabama
Redwater,TX,Texas
Bronte,TX,Texas
Gordon,PA,Pennsylvania
Mucarabones,PR,Puerto Rico
Ninnekah,OK,Oklahoma
Aynor,SC,South Carolina
Arnolds Park,IA,Iowa
Pala,CA,California
Dresser,WI,Wisconsin
Pickett,OK,Oklahoma
Hackberry,LA,Louisiana
Amherst,WI,Wisconsin
Southwest City,MO,Missouri
Daguao,PR,Puerto Rico
Ansonia,OH,Ohio
Ohatchee,AL,Alabama
Woodward,IA,Iowa
Garrison,TX,Texas
Ames,TX,Texas
Taft Mosswood,CA,California
Pughtown,PA,Pennsylvania
Knights Landing,CA,California
Loma Linda,MO,Missouri
St. Paul,TX,Texas
Rockford,OH,Ohio
Prentiss,MS,Mississippi
Housatonic,MA,Massachusetts
Guernsey,WY,Wyoming
Coffeeville,MS,Mississippi
Las Ollas,PR,Puerto Rico
Roslyn Harbor,NY,New York
Cañoncito,NM,New Mexico
Rapids City,IL,Illinois
Fall Branch,TN,Tennessee
Beasley,TX,Texas
Roan Mountain,TN,Tennessee
Orleans,VT,Vermont
Berry,AL,Alabama
Despard,WV,West Virginia
Underwood,IA,Iowa
Drexel,MO,Missouri
Belmont,WI,Wisconsin
Foots Creek,OR,Oregon
Story,WY,Wyoming
Frontón,PR,Puerto Rico
Cave Spring,GA,Georgia
Baileyton,AL,Alabama
Diamond,MO,Missouri
Eagleville,TN,Tennessee
Clendenin,WV,West Virginia
Blue Ridge,TX,Texas
Sandoval,IL,Illinois
Higginson,AR,Arkansas
Madisonville,LA,Louisiana
Accomac,VA,Virginia
Liberty Center,OH,Ohio
Honalo,HI,Hawaii
Yermo,CA,California
French Settlement,LA,Louisiana
Paw Paw,IL,Illinois
Lake Kathryn,FL,Florida
Bayside Gardens,OR,Oregon
Clarkfield,MN,Minnesota
Allison,IA,Iowa
Loup City,NE,Nebraska
McNary,AZ,Arizona
Laurel,NY,New York
Pond Creek,OK,Oklahoma
Sidney,IL,Illinois
Hooper,NE,Nebraska
Port Republic,NJ,New Jersey
Lake Park,GA,Georgia
Marion Center,MA,Massachusetts
Royalton,PA,Pennsylvania
New Market,PA,Pennsylvania
Atwood,IL,Illinois
Fairview,MT,Montana
Richland,MI,Michigan
Minturn,CO,Colorado
Wink,TX,Texas
Barker Heights,NC,North Carolina
Hide-A-Way Hills,OH,Ohio
Hobson City,AL,Alabama
Utica,MS,Mississippi
Dortches,NC,North Carolina
Convoy,OH,Ohio
Howard,CO,Colorado
Lydia,LA,Louisiana
Ottoville,OH,Ohio
Arapahoe,NE,Nebraska
Worthing,SD,South Dakota
Potomac Park,MD,Maryland
South Wallins,KY,Kentucky
Rosiclare,IL,Illinois
Kekoskee,WI,Wisconsin
Vaughn,MT,Montana
Clarksburg,TN,Tennessee
Alice Acres,TX,Texas
El Rito,NM,New Mexico
Pleasant Hill,TX,Texas
Millersport,OH,Ohio
Campbell,TX,Texas
Anita,IA,Iowa
Celeste,TX,Texas
Yemassee,SC,South Carolina
Harrison,IL,Illinois
Cavetown,MD,Maryland
Cateechee,SC,South Carolina
Sentinel,OK,Oklahoma
Pocono Mountain Lake Estates,PA,Pennsylvania
Alcester,SD,South Dakota
Wayne City,IL,Illinois
Sweet Home,AR,Arkansas
Crystal Springs,FL,Florida
Brushy,OK,Oklahoma
Owen,WI,Wisconsin
Vardaman,MS,Mississippi
Agency Village,SD,South Dakota
Upper Exeter,PA,Pennsylvania
Earlston,PA,Pennsylvania
Farmington,PA,Pennsylvania
Stromsburg,NE,Nebraska
Philpot,KY,Kentucky
St. George Island,FL,Florida
Camp Wood,TX,Texas
Castle Hayne,NC,North Carolina
Spring Hill,PA,Pennsylvania
Alderson,WV,West Virginia
Rio,VA,Virginia
Gladbrook,IA,Iowa
Flint Creek,OK,Oklahoma
Emerald Bay,TX,Texas
Magazine,AR,Arkansas
Dilworthtown,PA,Pennsylvania
Jones Valley,CA,California
Jeffersonville,GA,Georgia
Oriental,NC,North Carolina
Chicora,PA,Pennsylvania
Riceboro,GA,Georgia
Hollywood,AL,Alabama
Ranchester,WY,Wyoming
Converse,IN,Indiana
Saegertown,PA,Pennsylvania
Overbrook,KS,Kansas
West Wood,UT,Utah
